year,model,state,y_log,pred_log,cases
2024,Gradient boosting (history only),PUDUCHERRY,7.663407664893479,7.57389526296085,2128
2024,Gradient boosting (history only),PUNJAB,8.74209519574531,9.689758220278899,6260
2024,Gradient boosting (history only),RAJASTHAN,9.434683203865875,8.831246050320674,12514
2024,Gradient boosting (history only),SIKKIM,5.926926025970411,5.644473776352292,374
2024,Gradient boosting (history only),TAMIL NADU,10.217531575165962,8.852649340690396,27378
2024,Gradient boosting (history only),TELANGANA,9.218110109240543,8.987231405286353,10077
2024,Gradient boosting (history only),TRIPURA,7.089243155027514,6.820874027802034,1198
2024,Gradient boosting (history only),UTTAR PRADESH,9.672122799562842,9.22039185343531,15868
2024,Gradient boosting (history only),UTTARAKHAND,6.20455776256869,7.2246038341070635,494
2024,Gradient boosting (multi-modal),ANDAMAN AND NICOBAR,4.0943445622221,5.947910921370874,59
2024,Gradient boosting (multi-modal),ANDHRA PRADESH,8.622633703874234,8.398518118181794,5555
2024,Gradient boosting (multi-modal),ARUNACHAL PRADESH,3.044522437723423,3.823302499005995,20
2024,Gradient boosting (multi-modal),ASSAM,7.7284157798410416,7.595866282662496,2271
2024,Gradient boosting (multi-modal),BIHAR,9.22601685136119,8.943545355045329,10157
2024,Gradient boosting (multi-modal),CHANDIGARH,5.857933154483459,6.7963948263953196,349
2024,Gradient boosting (multi-modal),CHHATTISGARH,8.16735198705607,6.9398585333208285,3523
2024,Gradient boosting (multi-modal),DADRA AND NAGAR HAVELI,6.0014148779611505,6.969831743592558,403
2024,Gradient boosting (multi-modal),DAMAN AND DIU,5.631211781821365,5.819664899206477,278
2024,Gradient boosting (multi-modal),DELHI,9.267287652417933,8.638347428097779,10585
2024,Gradient boosting (multi-modal),GOA,6.342121418721152,6.9729226838204585,567
2024,Gradient boosting (multi-modal),GUJARAT,8.973604867142505,8.909771145461491,7891
2024,Gradient boosting (multi-modal),HARYANA,8.774931387494947,8.77156321896195,6469
2024,Gradient boosting (multi-modal),HIMACHAL PRADESH,8.11969625295725,6.133276686327259,3359
2024,Gradient boosting (multi-modal),JAMMU AND KASHMIR,8.835937789319836,7.579722711967573,6876
2024,Gradient boosting (multi-modal),JHARKHAND,7.332369205929062,7.258496364253099,1528
2024,Gradient boosting (multi-modal),KARNATAKA,10.400832721888241,8.520546028769736,32886
2024,Gradient boosting (multi-modal),KERALA,9.936680519891892,8.387891629209655,20674
2024,Gradient boosting (multi-modal),LAKSHADWEEP,6.2422232654551655,4.902935227402514,513
2024,Gradient boosting (multi-modal),MADHYA PRADESH,9.232590980911002,8.60349765435065,10224
2024,Gradient boosting (multi-modal),MAHARASHTRA,9.872306435052554,8.540305782016734,19385
2024,Gradient boosting (multi-modal),MANIPUR,7.80954132465341,6.352483606665162,2463
2024,Gradient boosting (multi-modal),MEGHALAYA,4.31748811353631,4.661103551002879,74
2024,Gradient boosting (multi-modal),MIZORAM,6.61338421837956,6.23513847877538,744
2024,Gradient boosting (multi-modal),NAGALAND,3.7612001156935624,7.570731964273225,42
2024,Gradient boosting (multi-modal),ODISHA,9.199582715323222,8.150297435942157,9892
2024,Gradient boosting (multi-modal),PUDUCHERRY,7.663407664893479,7.274202556471522,2128
2024,Gradient boosting (multi-modal),PUNJAB,8.74209519574531,9.464480531025515,6260
2024,Gradient boosting (multi-modal),RAJASTHAN,9.434683203865875,9.288736769914216,12514
2024,Gradient boosting (multi-modal),SIKKIM,5.926926025970411,5.5819666106986086,374
2024,Gradient boosting (multi-modal),TAMIL NADU,10.217531575165962,8.95823493156064,27378
2024,Gradient boosting (multi-modal),TELANGANA,9.218110109240543,9.029149095256141,10077
2024,Gradient boosting (multi-modal),TRIPURA,7.089243155027514,5.719957445597076,1198
2024,Gradient boosting (multi-modal),UTTAR PRADESH,9.672122799562842,9.601306836219317,15868
2024,Gradient boosting (multi-modal),UTTARAKHAND,6.20455776256869,7.105686675525071,494
